"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"28.01.2010","Thu","0.17063","0.20625","0.22875","0.23875","0.24875","0.38563","0.85375"
"29.01.2010","Fri","0.17313","0.20625","0.22906","0.23906","0.24906","0.38438","0.84625"
"01.02.2010","Mon","0.17063","0.20750","0.22906","0.23906","0.24906","0.38375","0.84250"
"02.02.2010","Tue","0.17313","0.20875","0.23094","0.24094","0.25031","0.38375","0.84250"
"03.02.2010","Wed","0.17313","0.20750","0.22906","0.23906","0.24906","0.38375","0.84625"
"04.02.2010","Thu","0.17188","0.20750","0.22844","0.23906","0.24875","0.38500","0.84594"
"05.02.2010","Fri","0.17313","0.20875","0.22844","0.23906","0.24969","0.38500","0.83750"
"08.02.2010","Mon","0.17063","0.20875","0.22844","0.23906","0.25000","0.38625","0.84250"
"09.02.2010","Tue","0.17063","0.20875","0.22844","0.23906","0.25000","0.38875","0.84625"
"10.02.2010","Wed","0.17063","0.20750","0.22844","0.23906","0.25000","0.38875","0.85000"
"11.02.2010","Thu","0.17063","0.20875","0.23063","0.24000","0.25000","0.39000","0.86188"
"12.02.2010","Fri","0.17188","0.20875","0.23188","0.24125","0.25000","0.38813","0.85375"
"15.02.2010","Mon","0.17188","0.20750","0.22875","0.24000","0.25000","0.38813","0.85125"
"16.02.2010","Tue","0.17125","0.20875","0.22875","0.24000","0.25000","0.38813","0.85563"
"17.02.2010","Wed","0.17125","0.20875","0.22875","0.24000","0.25063","0.38500","0.85063"
"18.02.2010","Thu","0.17250","0.20875","0.22875","0.24000","0.25125","0.38438","0.85375"
"19.02.2010","Fri","0.17250","0.20875","0.22875","0.24000","0.25194","0.39531","0.87750"
"22.02.2010","Mon","0.17625","0.20750","0.22875","0.24000","0.25219","0.39313","0.87313"
"23.02.2010","Tue","0.17594","0.20750","0.22875","0.24000","0.25194","0.39375","0.86688"
"24.02.2010","Wed","0.17406","0.20750","0.22875","0.24000","0.25194","0.39125","0.85438"
"25.02.2010","Thu","0.17406","0.20750","0.22875","0.24000","0.25194","0.38688","0.84000"
"26.02.2010","Fri","0.17375","0.20688","0.22875","0.24000","0.25169","0.38688","0.83938"
"01.03.2010","Mon","0.17500","0.20750","0.22813","0.23938","0.25169","0.38375","0.83938"
"02.03.2010","Tue","0.17563","0.20750","0.22813","0.23938","0.25194","0.38319","0.83625"
"03.03.2010","Wed","0.17563","0.20750","0.22813","0.23938","0.25194","0.38319","0.83438"
"04.03.2010","Thu","0.17813","0.20813","0.22813","0.23938","0.25219","0.38319","0.83406"
"05.03.2010","Fri","0.18375","0.20938","0.22906","0.23938","0.25363","0.39000","0.85063"
"08.03.2010","Mon","0.19250","0.21125","0.23000","0.24000","0.25425","0.39531","0.86750"
"09.03.2010","Tue","0.19219","0.21125","0.23000","0.24000","0.25550","0.39438","0.85875"
"10.03.2010","Wed","0.18906","0.21000","0.23000","0.24000","0.25563","0.39438","0.85750"
"11.03.2010","Thu","0.18656","0.21000","0.23000","0.24125","0.25703","0.39344","0.86125"
"12.03.2010","Fri","0.18656","0.21000","0.23000","0.24138","0.25719","0.39781","0.86838"
"15.03.2010","Mon","0.19281","0.21125","0.23031","0.24294","0.25763","0.40063","0.86719"
"16.03.2010","Tue","0.22413","0.22063","0.23563","0.24650","0.26088","0.40125","0.87175"
"17.03.2010","Wed","0.22225","0.22750","0.23744","0.24831","0.26638","0.40188","0.85906"
"18.03.2010","Thu","0.22100","0.22906","0.23975","0.25200","0.27100","0.40766","0.85688"
"19.03.2010","Fri","0.22100","0.23500","0.24506","0.25700","0.27750","0.42325","0.87563"
"22.03.2010","Mon","0.21975","0.23469","0.24719","0.26031","0.28188","0.43656","0.89469"
"23.03.2010","Tue","0.21850","0.23438","0.24606","0.26181","0.28353","0.43375","0.89125"
"24.03.2010","Wed","0.21850","0.23438","0.24619","0.26163","0.28491","0.43531","0.89375"
"25.03.2010","Thu","0.21725","0.23375","0.24694","0.26375","0.28781","0.43688","0.90844"
"26.03.2010","Fri","0.21813","0.23500","0.24688","0.26469","0.28875","0.43938","0.90969"
"29.03.2010","Mon","0.21688","0.23125","0.24788","0.26563","0.29013","0.44250","0.91469"
"30.03.2010","Tue","0.21825","0.23388","0.24863","0.26638","0.29088","0.44188","0.91469"
"31.03.2010","Wed","0.22513","0.23388","0.24863","0.26669","0.29150","0.44438","0.92000"
"01.04.2010","Thu","0.21950","0.23388","0.24863","0.26694","0.29150","0.44156","0.91500"
"06.04.2010","Tue","0.22200","0.23638","0.25075","0.26925","0.29488","0.45438","0.95000"
"07.04.2010","Wed","0.22575","0.23763","0.25138","0.26981","0.29525","0.45250","0.94250"
"08.04.2010","Thu","0.22575","0.23763","0.25013","0.26856","0.29400","0.45250","0.93356"
"09.04.2010","Fri","0.22825","0.24013","0.25288","0.27094","0.29781","0.45375","0.93606"
"12.04.2010","Mon","0.22825","0.24075","0.25298","0.27260","0.30041","0.45563","0.94094"
"13.04.2010","Tue","0.23263","0.24200","0.25438","0.27506","0.30281","0.45563","0.93594"
"14.04.2010","Wed","0.23513","0.24325","0.25594","0.27769","0.30375","0.46250","0.94656"
"15.04.2010","Thu","0.24750","0.24600","0.25625","0.28019","0.30438","0.46500","0.94594"
"16.04.2010","Fri","0.24650","0.24713","0.25563","0.28000","0.30531","0.46438","0.94438"
"19.04.2010","Mon","0.24900","0.25213","0.25750","0.28156","0.30531","0.46063","0.93313"
"20.04.2010","Tue","0.25025","0.25588","0.25875","0.28313","0.30719","0.46500","0.94094"
"21.04.2010","Wed","0.25025","0.25338","0.26063","0.28438","0.31281","0.47250","0.95250"
"22.04.2010","Thu","0.25025","0.25550","0.26250","0.28750","0.31578","0.48219","0.96297"
"23.04.2010","Fri","0.25056","0.25625","0.26438","0.29000","0.32063","0.49281","0.97875"
"26.04.2010","Mon","0.24963","0.25844","0.26469","0.29313","0.32375","0.50031","0.99313"
"27.04.2010","Tue","0.25088","0.26000","0.26672","0.29688","0.32781","0.50563","0.99875"
"28.04.2010","Wed","0.25556","0.26338","0.27313","0.30469","0.33781","0.52250","1.01500"
"29.04.2010","Thu","0.25588","0.26500","0.27766","0.31219","0.34438","0.52719","1.01438"
"30.04.2010","Fri","0.26313","0.26625","0.28000","0.31625","0.34656","0.53063","1.01563"
"04.05.2010","Tue","0.26588","0.27094","0.28469","0.32125","0.35313","0.54578","1.04000"
"05.05.2010","Wed","0.27188","0.27625","0.29094","0.32563","0.36016","0.55531","1.05406"
"06.05.2010","Thu","0.27688","0.27894","0.29706","0.33531","0.37359","0.56563","1.06500"
"07.05.2010","Fri","0.32125","0.32313","0.34875","0.38563","0.42813","0.63688","1.13000"
"10.05.2010","Mon","0.31250","0.32188","0.34000","0.38063","0.42125","0.62250","1.09750"
"11.05.2010","Tue","0.30250","0.31813","0.33750","0.38094","0.42281","0.61850","1.09875"
"12.05.2010","Wed","0.29875","0.31813","0.33813","0.38219","0.43019","0.62231","1.09750"
"13.05.2010","Thu","0.29625","0.31625","0.33688","0.38338","0.43588","0.62263","1.09219"
"14.05.2010","Fri","0.29250","0.31500","0.33775","0.38928","0.44506","0.63500","1.10563"
"17.05.2010","Mon","0.30000","0.31875","0.33894","0.39613","0.46000","0.65475","1.11938"
"18.05.2010","Tue","0.29563","0.31775","0.33969","0.39875","0.46469","0.65500","1.11500"
"19.05.2010","Wed","0.29875","0.32025","0.34106","0.40638","0.47750","0.67338","1.13000"
"20.05.2010","Thu","0.29500","0.32213","0.34131","0.40938","0.48406","0.67875","1.13500"
"21.05.2010","Fri","0.29625","0.32213","0.34281","0.41156","0.49688","0.69563","1.15438"
"24.05.2010","Mon","0.29563","0.32400","0.34525","0.41694","0.50969","0.71625","1.17656"
"25.05.2010","Tue","0.29938","0.33025","0.35400","0.43200","0.53625","0.75913","1.22413"
"26.05.2010","Wed","0.30063","0.33125","0.35406","0.43406","0.53781","0.75788","1.21800"
"27.05.2010","Thu","0.30125","0.33250","0.35375","0.43281","0.53844","0.75850","1.21263"
"28.05.2010","Fri","0.29875","0.33125","0.35125","0.43375","0.53625","0.75188","1.20406"
"01.06.2010","Tue","0.30338","0.33125","0.35088","0.43438","0.53625","0.76113","1.20875"
"02.06.2010","Wed","0.30088","0.33000","0.35088","0.43688","0.53750","0.75363","1.20625"
"03.06.2010","Thu","0.30088","0.33000","0.35088","0.43688","0.53781","0.75300","1.20500"
"04.06.2010","Fri","0.30088","0.33000","0.35000","0.43563","0.53656","0.74919","1.19656"
"07.06.2010","Mon","0.30088","0.32938","0.35000","0.43531","0.53719","0.75731","1.20625"
"08.06.2010","Tue","0.29963","0.32938","0.35000","0.43531","0.53688","0.75363","1.19656"
"09.06.2010","Wed","0.29963","0.32938","0.35031","0.43500","0.53656","0.75081","1.19063"
"10.06.2010","Thu","0.29963","0.32938","0.34969","0.43500","0.53644","0.74938","1.18250"
"11.06.2010","Fri","0.29900","0.32938","0.34969","0.43500","0.53706","0.74613","1.18031"
"14.06.2010","Mon","0.29775","0.32938","0.34969","0.43500","0.53706","0.75031","1.18563"
"15.06.2010","Tue","0.29650","0.32938","0.34969","0.43313","0.53894","0.75481","1.19156"
"16.06.2010","Wed","0.29650","0.32938","0.34844","0.43313","0.53894","0.75456","1.18875"
"17.06.2010","Thu","0.29525","0.32813","0.34750","0.43344","0.53925","0.75475","1.19000"
"18.06.2010","Fri","0.29588","0.32875","0.34734","0.43250","0.53819","0.75063","1.18313"
"21.06.2010","Mon","0.29813","0.32750","0.34719","0.43281","0.53838","0.74956","1.18375"
"22.06.2010","Tue","0.29813","0.32875","0.34719","0.43281","0.53825","0.74700","1.17500"
"23.06.2010","Wed","0.29813","0.32875","0.34719","0.43281","0.53825","0.74869","1.17875"
"24.06.2010","Thu","0.29563","0.32875","0.34719","0.43188","0.53719","0.75194","1.17938"
"25.06.2010","Fri","0.29563","0.32875","0.34719","0.43063","0.53469","0.75319","1.18313"
"28.06.2010","Mon","0.29313","0.32875","0.34719","0.43063","0.53344","0.74719","1.17563"
"29.06.2010","Tue","0.29375","0.32750","0.34563","0.43125","0.53300","0.75069","1.17438"
"30.06.2010","Wed","0.30563","0.32875","0.34844","0.43188","0.53394","0.75250","1.17313"
"01.07.2010","Thu","0.30063","0.32875","0.34719","0.43063","0.53331","0.75100","1.17313"
"02.07.2010","Fri","0.29500","0.32875","0.34750","0.43063","0.53363","0.75006","1.17188"
"05.07.2010","Mon","0.29500","0.32750","0.34625","0.42938","0.53125","0.74344","1.16375"
"06.07.2010","Tue","0.28875","0.32750","0.34625","0.42938","0.53113","0.74244","1.16313"
"07.07.2010","Wed","0.28500","0.32500","0.34500","0.42813","0.52988","0.74244","1.16188"
"08.07.2010","Thu","0.28125","0.32338","0.34250","0.42563","0.52750","0.73719","1.15438"
"09.07.2010","Fri","0.27500","0.32063","0.34094","0.42531","0.52681","0.73319","1.14625"
"12.07.2010","Mon","0.27375","0.31813","0.34094","0.42531","0.52556","0.73163","1.14375"
"13.07.2010","Tue","0.27344","0.31656","0.34094","0.42531","0.52594","0.73313","1.14500"
"14.07.2010","Wed","0.27125","0.31625","0.34094","0.42531","0.52563","0.73131","1.14063"
"15.07.2010","Thu","0.27000","0.31500","0.34063","0.42406","0.52469","0.72988","1.13375"
"16.07.2010","Fri","0.26875","0.31375","0.33813","0.42375","0.52125","0.72656","1.12688"
"19.07.2010","Mon","0.26375","0.31313","0.33688","0.42188","0.51781","0.71813","1.11656"
"20.07.2010","Tue","0.26094","0.31425","0.33250","0.41750","0.51250","0.71088","1.10188"
"21.07.2010","Wed","0.25719","0.31094","0.33063","0.41344","0.50625","0.70263","1.08750"
"22.07.2010","Thu","0.25125","0.31100","0.32875","0.40938","0.49781","0.70075","1.08000"
"23.07.2010","Fri","0.24781","0.30944","0.32688","0.40563","0.49313","0.69700","1.07469"
"26.07.2010","Mon","0.24594","0.30788","0.32500","0.40125","0.48750","0.69769","1.08031"
"27.07.2010","Tue","0.24563","0.30475","0.32063","0.39281","0.48125","0.69431","1.07469"
"28.07.2010","Wed","0.24313","0.30206","0.31563","0.38906","0.47500","0.68794","1.06438"
"29.07.2010","Thu","0.24213","0.29850","0.31156","0.38094","0.46563","0.67769","1.05044"
"30.07.2010","Fri","0.24094","0.29313","0.30500","0.37094","0.45375","0.66781","1.03669"
"02.08.2010","Mon","0.24031","0.28963","0.30281","0.36094","0.44469","0.65994","1.02975"
"03.08.2010","Tue","0.24031","0.28713","0.30000","0.35313","0.43469","0.64956","1.01506"
"04.08.2010","Wed","0.24031","0.28438","0.29531","0.34688","0.42406","0.63831","1.00156"
"05.08.2010","Thu","0.23781","0.28300","0.29469","0.34500","0.41813","0.63894","1.00969"
"06.08.2010","Fri","0.23781","0.28019","0.29344","0.34156","0.41125","0.63375","1.00313"
"09.08.2010","Mon","0.23656","0.27725","0.29000","0.33750","0.40438","0.62750","0.99500"
"10.08.2010","Tue","0.23594","0.27313","0.28563","0.33313","0.39781","0.62031","0.99375"
"11.08.2010","Wed","0.23313","0.26713","0.27938","0.32469","0.38438","0.60250","0.97075"
"12.08.2010","Thu","0.23125","0.26438","0.27594","0.31750","0.37625","0.59406","0.96063"
"13.08.2010","Fri","0.22938","0.26206","0.27188","0.31313","0.36938","0.59188","0.96531"
"16.08.2010","Mon","0.22875","0.25994","0.26938","0.30875","0.36188","0.58731","0.96094"
"17.08.2010","Tue","0.22663","0.25875","0.26656","0.30344","0.35219","0.57650","0.94619"
"18.08.2010","Wed","0.22600","0.25875","0.26625","0.30000","0.34547","0.56844","0.93094"
"19.08.2010","Thu","0.22725","0.25831","0.26469","0.29969","0.33906","0.55594","0.91919"
"20.08.2010","Fri","0.22725","0.25656","0.26438","0.29594","0.32922","0.54563","0.90638"
"23.08.2010","Mon","0.22538","0.25656","0.26375","0.28906","0.31750","0.53375","0.89425"
"24.08.2010","Tue","0.22538","0.25563","0.26156","0.28313","0.30750","0.51831","0.87594"
"25.08.2010","Wed","0.22438","0.25469","0.26156","0.27969","0.30375","0.51125","0.87000"
"26.08.2010","Thu","0.22438","0.25281","0.26031","0.27531","0.29938","0.50725","0.86531"
"27.08.2010","Fri","0.22500","0.25281","0.25938","0.27531","0.29688","0.50319","0.85831"
"31.08.2010","Tue","0.22813","0.25281","0.25781","0.27469","0.29563","0.49669","0.84306"
"01.09.2010","Wed","0.22625","0.25181","0.25781","0.27469","0.29563","0.49625","0.83988"
"02.09.2010","Thu","0.22625","0.25181","0.25781","0.27469","0.29438","0.49563","0.83913"
"03.09.2010","Fri","0.22625","0.25181","0.25781","0.27469","0.29281","0.49363","0.83488"
"06.09.2010","Mon","0.22625","0.25056","0.25766","0.27438","0.29219","0.48922","0.83006"
"07.09.2010","Tue","0.22688","0.25181","0.25766","0.27438","0.29188","0.48875","0.82594"
"08.09.2010","Wed","0.22688","0.25150","0.25734","0.27438","0.29250","0.48953","0.82331"
"09.09.2010","Thu","0.22688","0.25150","0.25734","0.27438","0.29250","0.49000","0.82425"
"10.09.2010","Fri","0.22688","0.25150","0.25734","0.27438","0.29219","0.48969","0.82219"
"13.09.2010","Mon","0.22688","0.25150","0.25734","0.27438","0.29219","0.48719","0.81988"
"14.09.2010","Tue","0.22688","0.25150","0.25734","0.27406","0.29188","0.48188","0.80788"
"15.09.2010","Wed","0.22688","0.25150","0.25734","0.27406","0.29203","0.47453","0.79750"
"16.09.2010","Thu","0.22750","0.25150","0.25734","0.27406","0.29141","0.47438","0.79400"
"17.09.2010","Fri","0.22788","0.25150","0.25750","0.27438","0.29156","0.47313","0.79363"
"20.09.2010","Mon","0.22788","0.25150","0.25625","0.27313","0.29031","0.47313","0.79363"
"21.09.2010","Tue","0.22788","0.25025","0.25625","0.27313","0.28969","0.47313","0.79338"
"22.09.2010","Wed","0.22663","0.25025","0.25625","0.27297","0.28938","0.46406","0.78169"
"23.09.2010","Thu","0.22663","0.25025","0.25625","0.27297","0.28938","0.46281","0.78125"
"24.09.2010","Fri","0.22538","0.25025","0.25625","0.27297","0.28938","0.46406","0.78063"
"27.09.2010","Mon","0.22538","0.25025","0.25625","0.27297","0.28938","0.46250","0.77863"
"28.09.2010","Tue","0.22500","0.25025","0.25625","0.27297","0.28938","0.46250","0.77850"
"29.09.2010","Wed","0.22500","0.25025","0.25625","0.27297","0.29000","0.46250","0.77825"
"30.09.2010","Thu","0.22625","0.25025","0.25625","0.27297","0.29000","0.46250","0.77775"
"01.10.2010","Fri","0.22813","0.25025","0.25688","0.27359","0.29063","0.46313","0.77838"
"04.10.2010","Mon","0.22563","0.25025","0.25688","0.27359","0.29063","0.46313","0.77700"
"05.10.2010","Tue","0.22563","0.25025","0.25688","0.27359","0.29000","0.46188","0.77675"
"06.10.2010","Wed","0.22563","0.25025","0.25688","0.27359","0.28969","0.46156","0.77413"
"07.10.2010","Thu","0.22500","0.25025","0.25625","0.27297","0.28906","0.45875","0.77150"
"08.10.2010","Fri","0.22500","0.25025","0.25625","0.27297","0.28906","0.45750","0.76956"
"11.10.2010","Mon","0.22500","0.25025","0.25625","0.27297","0.28906","0.45656","0.76694"
"12.10.2010","Tue","0.22563","0.25025","0.25625","0.27297","0.28906","0.45500","0.76650"
"13.10.2010","Wed","0.22563","0.25025","0.25625","0.27297","0.28906","0.45500","0.76681"
"14.10.2010","Thu","0.22688","0.25150","0.25625","0.27297","0.28906","0.45375","0.76650"
"15.10.2010","Fri","0.22688","0.25150","0.25625","0.27297","0.28906","0.45250","0.76663"
"18.10.2010","Mon","0.22688","0.25150","0.25625","0.27172","0.28906","0.45250","0.76550"
"19.10.2010","Tue","0.22625","0.25150","0.25625","0.27172","0.28906","0.45250","0.76550"
"20.10.2010","Wed","0.22688","0.25150","0.25625","0.27109","0.28844","0.45375","0.76550"
"21.10.2010","Thu","0.22688","0.25150","0.25625","0.27109","0.28844","0.45250","0.76538"
"22.10.2010","Fri","0.22563","0.25150","0.25625","0.27109","0.28844","0.45250","0.76538"
"25.10.2010","Mon","0.22563","0.25150","0.25625","0.27109","0.28844","0.45250","0.76525"
"26.10.2010","Tue","0.22563","0.24981","0.25531","0.27109","0.28844","0.45125","0.76525"
"27.10.2010","Wed","0.22563","0.24981","0.25531","0.27078","0.28813","0.45031","0.76538"
"28.10.2010","Thu","0.22563","0.24856","0.25406","0.27016","0.28688","0.44981","0.76400"
"29.10.2010","Fri","0.22563","0.24841","0.25375","0.26766","0.28594","0.44844","0.76219"
"01.11.2010","Mon","0.22563","0.24841","0.25375","0.26859","0.28594","0.44563","0.76038"
"02.11.2010","Tue","0.22563","0.24828","0.25375","0.26859","0.28594","0.44563","0.76038"
"03.11.2010","Wed","0.22563","0.24828","0.25375","0.26859","0.28594","0.44438","0.76038"
"04.11.2010","Thu","0.22563","0.24828","0.25344","0.26828","0.28563","0.44250","0.75600"
"05.11.2010","Fri","0.22563","0.24828","0.25344","0.26828","0.28563","0.44188","0.75525"
"08.11.2010","Mon","0.22563","0.24828","0.25344","0.26828","0.28563","0.44250","0.75556"
"09.11.2010","Tue","0.22563","0.24828","0.25344","0.26828","0.28563","0.44281","0.75875"
"10.11.2010","Wed","0.22563","0.24828","0.25344","0.26828","0.28563","0.44281","0.75906"
"11.11.2010","Thu","0.22563","0.24828","0.25344","0.26828","0.28563","0.44281","0.75906"
"12.11.2010","Fri","0.22563","0.24828","0.25344","0.26828","0.28438","0.44281","0.76281"
"15.11.2010","Mon","0.22625","0.24703","0.25344","0.26828","0.28438","0.44250","0.76481"
"16.11.2010","Tue","0.22938","0.24828","0.25344","0.26828","0.28438","0.44219","0.76250"
"17.11.2010","Wed","0.23063","0.24828","0.25344","0.26828","0.28438","0.44219","0.76250"
"18.11.2010","Thu","0.22938","0.24828","0.25344","0.26828","0.28438","0.44219","0.76325"
"19.11.2010","Fri","0.22938","0.24953","0.25344","0.26828","0.28438","0.44219","0.76313"
"22.11.2010","Mon","0.23063","0.24953","0.25344","0.26828","0.28438","0.44219","0.76313"
"23.11.2010","Tue","0.23188","0.24953","0.25344","0.26828","0.28438","0.44219","0.76313"
"24.11.2010","Wed","0.23313","0.24953","0.25344","0.27141","0.28750","0.44688","0.76650"
"25.11.2010","Thu","0.23313","0.25078","0.25500","0.27438","0.29188","0.45625","0.78025"
"26.11.2010","Fri","0.23250","0.25203","0.25625","0.27594","0.29438","0.45875","0.78463"
"29.11.2010","Mon","0.23250","0.25203","0.25750","0.27750","0.29594","0.45906","0.78494"
"30.11.2010","Tue","0.23625","0.25328","0.26063","0.28000","0.30031","0.46100","0.78656"
"01.12.2010","Wed","0.24000","0.25375","0.26531","0.28250","0.30344","0.46656","0.79000"
